T/1	SERVOIX/3			SERVOSPEED/3			
3854	0	0	0	0.50	0.00	0.00	
3855	0	0	0	0.50	0.00	0.00	
3856	0	0	0	0.50	0.00	0.00	
3857	0	0	0	0.50	0.00	0.00	
3858	0	0	0	0.50	0.00	0.00	
3859	0	0	0	0.50	0.00	0.00	
3860	0	0	0	0.50	0.00	0.00	
3861	0	0	0	0.50	0.00	0.00	
3862	0	0	0	0.75	0.00	0.00	
3863	0	0	0	0.75	0.00	0.00	
3864	0	0	0	0.75	0.00	0.00	
3865	0	0	0	0.75	0.00	0.00	
3866	0	0	0	0.75	0.00	0.00	
3867	0	0	0	0.75	0.00	0.00	
3868	0	0	0	0.75	0.00	0.00	
3869	0	0	0	0.75	0.00	0.00	
3870	0	0	0	0.75	0.00	0.00	
3871	0	0	0	0.75	0.00	0.00	
3872	0	0	0	1.00	0.00	0.00	
3873	0	0	0	1.00	0.00	0.00	
3874	0	0	0	1.00	0.00	0.00	
3875	0	0	0	1.00	0.00	0.00	
3876	0	0	0	1.00	0.00	0.00	
3877	0	0	0	1.00	0.00	0.00	
3878	0	0	0	1.00	0.00	0.00	
3879	0	0	0	1.00	0.00	0.00	
3880	0	0	0	1.00	0.00	0.00	
3881	0	0	0	1.00	0.00	0.00	
3882	0	0	0	0.00	0.25	0.00	
3883	1	0	0	0.00	0.25	0.00	
3884	1	0	0	0.00	0.25	0.00	
3885	1	0	0	0.00	0.25	0.00	
3886	1	0	0	0.00	0.25	0.00	
3887	1	0	0	0.00	0.25	0.00	
3888	1	0	0	0.00	0.25	0.00	
3889	1	0	0	0.00	0.25	0.00	
3890	1	0	0	0.00	0.25	0.00	
3891	1	0	0	0.00	0.25	0.00	
3892	1	0	0	0.00	0.50	0.00	
3893	1	0	0	0.00	0.50	0.00	
3894	1	0	0	0.00	0.50	0.00	
3895	1	0	0	0.00	0.50	0.00	
3896	1	0	0	0.00	0.50	0.00	
3897	1	0	0	0.00	0.50	0.00	
3898	1	0	0	0.00	0.50	0.00	
3899	1	0	0	0.00	0.50	0.00	
3900	1	0	0	0.00	0.50	0.00	
3901	1	0	0	0.00	0.50	0.00	
3902	1	0	0	0.00	0.75	0.00	
3903	1	0	0	0.00	0.75	0.00	
3904	1	0	0	0.00	0.75	0.00	
3905	1	0	0	0.00	0.75	0.00	
3906	1	0	0	0.00	0.75	0.00	
3907	1	0	0	0.00	0.75	0.00	
3908	1	0	0	0.00	0.75	0.00	
3909	1	0	0	0.00	0.75	0.00	
3910	1	0	0	0.00	0.75	0.00	
3911	1	0	0	0.00	0.75	0.00	
3912	1	0	0	0.00	1.00	0.00	
3913	1	0	0	0.00	1.00	0.00	
3914	1	0	0	0.00	1.00	0.00	
3915	1	0	0	0.00	1.00	0.00	
3916	1	0	0	0.00	1.00	0.00	
3917	1	0	0	0.00	1.00	0.00	
3918	1	0	0	0.00	1.00	0.00	
3919	1	0	0	0.00	1.00	0.00	
3920	1	0	0	0.00	1.00	0.00	
3921	1	0	0	0.00	1.00	0.00	
3922	1	0	0	0.00	0.00	0.25	
3923	2	0	0	0.00	0.00	0.25	
3924	2	0	0	0.00	0.00	0.25	
3925	2	0	0	0.00	0.00	0.25	
3926	2	0	0	0.00	0.00	0.25	
3927	2	0	0	0.00	0.00	0.25	
3928	2	0	0	0.00	0.00	0.25	
3929	2	0	0	0.00	0.00	0.25	
3930	2	0	0	0.00	0.00	0.25	
3931	2	0	0	0.00	0.00	0.25	
3932	2	0	0	0.00	0.00	0.50	
3933	2	0	0	0.00	0.00	0.50	
3934	2	0	0	0.00	0.00	0.50	
3935	2	0	0	0.00	0.00	0.50	
3936	2	0	0	0.00	0.00	0.50	
3937	2	0	0	0.00	0.00	0.50	
3938	2	0	0	0.00	0.00	0.50	
3939	2	0	0	0.00	0.00	0.50	
3940	2	0	0	0.00	0.00	0.50	
3941	2	0	0	0.00	0.00	0.50	
3942	2	0	0	0.00	0.00	0.75	
3943	2	0	0	0.00	0.00	0.75	
3944	2	0	0	0.00	0.00	0.75	
3945	2	0	0	0.00	0.00	0.75	
3946	2	0	0	0.00	0.00	0.75	
3947	2	0	0	0.00	0.00	0.75	
3948	2	0	0	0.00	0.00	0.75	
3949	2	0	0	0.00	0.00	0.75	
3950	2	0	0	0.00	0.00	0.75	
3951	2	0	0	0.00	0.00	0.75	
3952	2	0	0	0.00	0.00	1.00	
3953	2	0	0	0.00	0.00	1.00	
3954	2	0	0	0.00	0.00	1.00	
3955	2	0	0	0.00	0.00	1.00	
3956	2	0	0	0.00	0.00	1.00	
3957	2	0	0	0.00	0.00	1.00	
3958	2	0	0	0.00	0.00	1.00	
3959	2	0	0	0.00	0.00	1.00	
3960	2	0	0	0.00	0.00	1.00	
3961	2	0	0	0.00	0.00	1.00	
3962	2	0	0	0.25	0.00	0.00	
3963	0	0	0	0.25	0.00	0.00	
3964	0	0	0	0.25	0.00	0.00	
3965	0	0	0	0.25	0.00	0.00	
3966	0	0	0	0.25	0.00	0.00	
3967	0	0	0	0.25	0.00	0.00	
3968	0	0	0	0.25	0.00	0.00	
3969	0	0	0	0.25	0.00	0.00	
3970	0	0	0	0.25	0.00	0.00	
3971	0	0	0	0.25	0.00	0.00	
3972	0	0	0	0.50	0.00	0.00	
3973	0	0	0	0.50	0.00	0.00	
3974	0	0	0	0.50	0.00	0.00	
3975	0	0	0	0.50	0.00	0.00	
3976	0	0	0	0.50	0.00	0.00	
3977	0	0	0	0.50	0.00	0.00	
3978	0	0	0	0.50	0.00	0.00	
3979	0	0	0	0.50	0.00	0.00	
3980	0	0	0	0.50	0.00	0.00	
3981	0	0	0	0.50	0.00	0.00	
3982	0	0	0	0.75	0.00	0.00	
3983	0	0	0	0.75	0.00	0.00	
3984	0	0	0	0.75	0.00	0.00	
3985	0	0	0	0.75	0.00	0.00	
3986	0	0	0	0.75	0.00	0.00	
3987	0	0	0	0.75	0.00	0.00	
3988	0	0	0	0.75	0.00	0.00	
3989	0	0	0	0.75	0.00	0.00	
3990	0	0	0	0.75	0.00	0.00	
3991	0	0	0	0.75	0.00	0.00	
3992	0	0	0	1.00	0.00	0.00	
3993	0	0	0	1.00	0.00	0.00	
3994	0	0	0	1.00	0.00	0.00	
3995	0	0	0	1.00	0.00	0.00	
3996	0	0	0	1.00	0.00	0.00	
3997	0	0	0	1.00	0.00	0.00	
3998	0	0	0	1.00	0.00	0.00	
3999	0	0	0	1.00	0.00	0.00	
4000	0	0	0	1.00	0.00	0.00	
4001	0	0	0	1.00	0.00	0.00	
4002	0	0	0	0.00	0.25	0.00	
4003	1	0	0	0.00	0.25	0.00	
4004	1	0	0	0.00	0.25	0.00	
4005	1	0	0	0.00	0.25	0.00	
4006	1	0	0	0.00	0.25	0.00	
4007	1	0	0	0.00	0.25	0.00	
4008	1	0	0	0.00	0.25	0.00	
4009	1	0	0	0.00	0.25	0.00	
4010	1	0	0	0.00	0.25	0.00	
4011	1	0	0	0.00	0.25	0.00	
4012	1	0	0	0.00	0.50	0.00	
4013	1	0	0	0.00	0.50	0.00	
4014	1	0	0	0.00	0.50	0.00	
4015	1	0	0	0.00	0.50	0.00	
4016	1	0	0	0.00	0.50	0.00	
4017	1	0	0	0.00	0.50	0.00	
4018	1	0	0	0.00	0.50	0.00	
4019	1	0	0	0.00	0.50	0.00	
4020	1	0	0	0.00	0.50	0.00	
4021	1	0	0	0.00	0.50	0.00	
4022	1	0	0	0.00	0.75	0.00	
4023	1	0	0	0.00	0.75	0.00	
4024	1	0	0	0.00	0.75	0.00	
4025	1	0	0	0.00	0.75	0.00	
4026	1	0	0	0.00	0.75	0.00	
4027	1	0	0	0.00	0.75	0.00	
4028	1	0	0	0.00	0.75	0.00	
4029	1	0	0	0.00	0.75	0.00	
4030	1	0	0	0.00	0.75	0.00	
4031	1	0	0	0.00	0.75	0.00	
4032	1	0	0	0.00	1.00	0.00	
4033	1	0	0	0.00	1.00	0.00	
4034	1	0	0	0.00	1.00	0.00	
4035	1	0	0	0.00	1.00	0.00	
4036	1	0	0	0.00	1.00	0.00	
4037	1	0	0	0.00	1.00	0.00	
4038	1	0	0	0.00	1.00	0.00	
4039	1	0	0	0.00	1.00	0.00	
4040	1	0	0	0.00	1.00	0.00	
4041	1	0	0	0.00	1.00	0.00	
4042	1	0	0	0.00	0.00	0.25	
4043	2	0	0	0.00	0.00	0.25	
4044	2	0	0	0.00	0.00	0.25	
4045	2	0	0	0.00	0.00	0.25	
4046	2	0	0	0.00	0.00	0.25	
4047	2	0	0	0.00	0.00	0.25	
4048	2	0	0	0.00	0.00	0.25	
4049	2	0	0	0.00	0.00	0.25	
4050	2	0	0	0.00	0.00	0.25	
4051	2	0	0	0.00	0.00	0.25	
4052	2	0	0	0.00	0.00	0.50	
4053	2	0	0	0.00	0.00	0.50	
4054	2	0	0	0.00	0.00	0.50	
4055	2	0	0	0.00	0.00	0.50	
4056	2	0	0	0.00	0.00	0.50	
4057	2	0	0	0.00	0.00	0.50	
4058	2	0	0	0.00	0.00	0.50	
4059	2	0	0	0.00	0.00	0.50	
4060	2	0	0	0.00	0.00	0.50	
4061	2	0	0	0.00	0.00	0.50	
4062	2	0	0	0.00	0.00	0.75	
4063	2	0	0	0.00	0.00	0.75	
4064	2	0	0	0.00	0.00	0.75	
4065	2	0	0	0.00	0.00	0.75	
4066	2	0	0	0.00	0.00	0.75	
4067	2	0	0	0.00	0.00	0.75	
4068	2	0	0	0.00	0.00	0.75	
4069	2	0	0	0.00	0.00	0.75	
4070	2	0	0	0.00	0.00	0.75	
4071	2	0	0	0.00	0.00	0.75	
4072	2	0	0	0.00	0.00	1.00	
4073	2	0	0	0.00	0.00	1.00	
4074	2	0	0	0.00	0.00	1.00	
4075	2	0	0	0.00	0.00	1.00	
4076	2	0	0	0.00	0.00	1.00	
4077	2	0	0	0.00	0.00	1.00	
4078	2	0	0	0.00	0.00	1.00	
4079	2	0	0	0.00	0.00	1.00	
4080	2	0	0	0.00	0.00	1.00	
4081	2	0	0	0.00	0.00	1.00	
4082	2	0	0	0.25	0.00	0.00	
4083	0	0	0	0.25	0.00	0.00	
4084	0	0	0	0.25	0.00	0.00	
4085	0	0	0	0.25	0.00	0.00	
4086	0	0	0	0.25	0.00	0.00	
4087	0	0	0	0.25	0.00	0.00	
4088	0	0	0	0.25	0.00	0.00	
4089	0	0	0	0.25	0.00	0.00	
4090	0	0	0	0.25	0.00	0.00	
4091	0	0	0	0.25	0.00	0.00	
4092	0	0	0	0.50	0.00	0.00	
4093	0	0	0	0.50	0.00	0.00	
4094	0	0	0	0.50	0.00	0.00	
4095	0	0	0	0.50	0.00	0.00	
4096	0	0	0	0.50	0.00	0.00	
4097	0	0	0	0.50	0.00	0.00	
4098	0	0	0	0.50	0.00	0.00	
4099	0	0	0	0.50	0.00	0.00	
4100	0	0	0	0.50	0.00	0.00	
4101	0	0	0	0.50	0.00	0.00	
4102	0	0	0	0.75	0.00	0.00	
4103	0	0	0	0.75	0.00	0.00	
4104	0	0	0	0.75	0.00	0.00	
4105	0	0	0	0.75	0.00	0.00	
4106	0	0	0	0.75	0.00	0.00	
4107	0	0	0	0.75	0.00	0.00	
4108	0	0	0	0.75	0.00	0.00	
4109	0	0	0	0.75	0.00	0.00	
4110	0	0	0	0.75	0.00	0.00	
4111	0	0	0	0.75	0.00	0.00	
4112	0	0	0	1.00	0.00	0.00	
4113	0	0	0	1.00	0.00	0.00	
4114	0	0	0	1.00	0.00	0.00	
4115	0	0	0	1.00	0.00	0.00	
4116	0	0	0	1.00	0.00	0.00	
4117	0	0	0	1.00	0.00	0.00	
4118	0	0	0	1.00	0.00	0.00	
4119	0	0	0	1.00	0.00	0.00	
4120	0	0	0	1.00	0.00	0.00	
4121	0	0	0	1.00	0.00	0.00	
4122	0	0	0	0.00	0.25	0.00	
4123	1	0	0	0.00	0.25	0.00	
4124	1	0	0	0.00	0.25	0.00	
4125	1	0	0	0.00	0.25	0.00	
4126	1	0	0	0.00	0.25	0.00	
4127	1	0	0	0.00	0.25	0.00	
4128	1	0	0	0.00	0.25	0.00	
4129	1	0	0	0.00	0.25	0.00	
4130	1	0	0	0.00	0.25	0.00	
4131	1	0	0	0.00	0.25	0.00	
4132	1	0	0	0.00	0.50	0.00	
4133	1	0	0	0.00	0.50	0.00	
4134	1	0	0	0.00	0.50	0.00	
4135	1	0	0	0.00	0.50	0.00	
4136	1	0	0	0.00	0.50	0.00	
4137	1	0	0	0.00	0.50	0.00	
4138	1	0	0	0.00	0.50	0.00	
4139	1	0	0	0.00	0.50	0.00	
4140	1	0	0	0.00	0.50	0.00	
4141	1	0	0	0.00	0.50	0.00	
4142	1	0	0	0.00	0.75	0.00	
4143	1	0	0	0.00	0.75	0.00	
4144	1	0	0	0.00	0.75	0.00	
4145	1	0	0	0.00	0.75	0.00	
4146	1	0	0	0.00	0.75	0.00	
4147	1	0	0	0.00	0.75	0.00	
4148	1	0	0	0.00	0.75	0.00	
4149	1	0	0	0.00	0.75	0.00	
4150	1	0	0	0.00	0.75	0.00	
4151	1	0	0	0.00	0.75	0.00	
4152	1	0	0	0.00	1.00	0.00	
4153	1	0	0	0.00	1.00	0.00	
4154	1	0	0	0.00	1.00	0.00	
4155	1	0	0	0.00	1.00	0.00	
4156	1	0	0	0.00	1.00	0.00	
4157	1	0	0	0.00	1.00	0.00	
4158	1	0	0	0.00	1.00	0.00	
4159	1	0	0	0.00	1.00	0.00	
4160	1	0	0	0.00	1.00	0.00	
4161	1	0	0	0.00	1.00	0.00	
4162	1	0	0	0.00	0.00	0.25	
4163	2	0	0	0.00	0.00	0.25	
4164	2	0	0	0.00	0.00	0.25	
4165	2	0	0	0.00	0.00	0.25	
4166	2	0	0	0.00	0.00	0.25	
4167	2	0	0	0.00	0.00	0.25	
4168	2	0	0	0.00	0.00	0.25	
4169	2	0	0	0.00	0.00	0.25	
4170	2	0	0	0.00	0.00	0.25	
4171	2	0	0	0.00	0.00	0.25	
4172	2	0	0	0.00	0.00	0.50	
4173	2	0	0	0.00	0.00	0.50	
4174	2	0	0	0.00	0.00	0.50	
4175	2	0	0	0.00	0.00	0.50	
4176	2	0	0	0.00	0.00	0.50	
4177	2	0	0	0.00	0.00	0.50	
4178	2	0	0	0.00	0.00	0.50	
4179	2	0	0	0.00	0.00	0.50	
4180	2	0	0	0.00	0.00	0.50	
4181	2	0	0	0.00	0.00	0.50	
4182	2	0	0	0.00	0.00	0.75	
4183	2	0	0	0.00	0.00	0.75	
4184	2	0	0	0.00	0.00	0.75	
4185	2	0	0	0.00	0.00	0.75	
4186	2	0	0	0.00	0.00	0.75	
4187	2	0	0	0.00	0.00	0.75	
4188	2	0	0	0.00	0.00	0.75	
4189	2	0	0	0.00	0.00	0.75	
4190	2	0	0	0.00	0.00	0.75	
4191	2	0	0	0.00	0.00	0.75	
4192	2	0	0	0.00	0.00	1.00	
4193	2	0	0	0.00	0.00	1.00	
4194	2	0	0	0.00	0.00	1.00	
4195	2	0	0	0.00	0.00	1.00	
4196	2	0	0	0.00	0.00	1.00	
4197	2	0	0	0.00	0.00	1.00	
4198	2	0	0	0.00	0.00	1.00	
4199	2	0	0	0.00	0.00	1.00	
4200	2	0	0	0.00	0.00	1.00	
4201	2	0	0	0.00	0.00	1.00	
4202	2	0	0	0.25	0.00	0.00	
4203	0	0	0	0.25	0.00	0.00	
4204	0	0	0	0.25	0.00	0.00	
4205	0	0	0	0.25	0.00	0.00	
4206	0	0	0	0.25	0.00	0.00	
4207	0	0	0	0.25	0.00	0.00	
4208	0	0	0	0.25	0.00	0.00	
4209	0	0	0	0.25	0.00	0.00	
4210	0	0	0	0.25	0.00	0.00	
4211	0	0	0	0.25	0.00	0.00	
4212	0	0	0	0.50	0.00	0.00	
4213	0	0	0	0.50	0.00	0.00	
4214	0	0	0	0.50	0.00	0.00	
4215	0	0	0	0.50	0.00	0.00	
4216	0	0	0	0.50	0.00	0.00	
4217	0	0	0	0.50	0.00	0.00	
4218	0	0	0	0.50	0.00	0.00	
4219	0	0	0	0.50	0.00	0.00	
4220	0	0	0	0.50	0.00	0.00	
4221	0	0	0	0.50	0.00	0.00	
4222	0	0	0	0.75	0.00	0.00	
4223	0	0	0	0.75	0.00	0.00	
4224	0	0	0	0.75	0.00	0.00	
4225	0	0	0	0.75	0.00	0.00	
4226	0	0	0	0.75	0.00	0.00	
4227	0	0	0	0.75	0.00	0.00	
4228	0	0	0	0.75	0.00	0.00	
4229	0	0	0	0.75	0.00	0.00	
4230	0	0	0	0.75	0.00	0.00	
4231	0	0	0	0.75	0.00	0.00	
4232	0	0	0	1.00	0.00	0.00	
4233	0	0	0	1.00	0.00	0.00	
4234	0	0	0	1.00	0.00	0.00	
4235	0	0	0	1.00	0.00	0.00	
4236	0	0	0	1.00	0.00	0.00	
4237	0	0	0	1.00	0.00	0.00	
4238	0	0	0	1.00	0.00	0.00	
4239	0	0	0	1.00	0.00	0.00	
4240	0	0	0	1.00	0.00	0.00	
4241	0	0	0	1.00	0.00	0.00	
4242	0	0	0	0.00	0.25	0.00	
4243	1	0	0	0.00	0.25	0.00	
4244	1	0	0	0.00	0.25	0.00	
4245	1	0	0	0.00	0.25	0.00	
4246	1	0	0	0.00	0.25	0.00	
4247	1	0	0	0.00	0.25	0.00	
4248	1	0	0	0.00	0.25	0.00	
4249	1	0	0	0.00	0.25	0.00	
4250	1	0	0	0.00	0.25	0.00	
4251	1	0	0	0.00	0.25	0.00	
4252	1	0	0	0.00	0.50	0.00	
4253	1	0	0	0.00	0.50	0.00	
4254	1	0	0	0.00	0.50	0.00	
4255	1	0	0	0.00	0.50	0.00	
4256	1	0	0	0.00	0.50	0.00	
4257	1	0	0	0.00	0.50	0.00	
4258	1	0	0	0.00	0.50	0.00	
4259	1	0	0	0.00	0.50	0.00	
4260	1	0	0	0.00	0.50	0.00	
4261	1	0	0	0.00	0.50	0.00	
4262	1	0	0	0.00	0.75	0.00	
4263	1	0	0	0.00	0.75	0.00	
4264	1	0	0	0.00	0.75	0.00	
4265	1	0	0	0.00	0.75	0.00	
4266	1	0	0	0.00	0.75	0.00	
4267	1	0	0	0.00	0.75	0.00	
4268	1	0	0	0.00	0.75	0.00	
4269	1	0	0	0.00	0.75	0.00	
4270	1	0	0	0.00	0.75	0.00	
4271	1	0	0	0.00	0.75	0.00	
4272	1	0	0	0.00	1.00	0.00	
4273	1	0	0	0.00	1.00	0.00	
4274	1	0	0	0.00	1.00	0.00	
4275	1	0	0	0.00	1.00	0.00	
4276	1	0	0	0.00	1.00	0.00	
4277	1	0	0	0.00	1.00	0.00	
4278	1	0	0	0.00	1.00	0.00	
4279	1	0	0	0.00	1.00	0.00	
4280	1	0	0	0.00	1.00	0.00	
4281	1	0	0	0.00	1.00	0.00	
4282	1	0	0	0.00	0.00	0.25	
4283	2	0	0	0.00	0.00	0.25	
4284	2	0	0	0.00	0.00	0.25	
4285	2	0	0	0.00	0.00	0.25	
4286	2	0	0	0.00	0.00	0.25	
4287	2	0	0	0.00	0.00	0.25	
4288	2	0	0	0.00	0.00	0.25	
4289	2	0	0	0.00	0.00	0.25	
4290	2	0	0	0.00	0.00	0.25	
4291	2	0	0	0.00	0.00	0.25	
4292	2	0	0	0.00	0.00	0.50	
4293	2	0	0	0.00	0.00	0.50	
4294	2	0	0	0.00	0.00	0.50	
4295	2	0	0	0.00	0.00	0.50	
4296	2	0	0	0.00	0.00	0.50	
4297	2	0	0	0.00	0.00	0.50	
4298	2	0	0	0.00	0.00	0.50	
4299	2	0	0	0.00	0.00	0.50	
4300	2	0	0	0.00	0.00	0.50	
4301	2	0	0	0.00	0.00	0.50	
4302	2	0	0	0.00	0.00	0.75	
4303	2	0	0	0.00	0.00	0.75	
4304	2	0	0	0.00	0.00	0.75	
4305	2	0	0	0.00	0.00	0.75	
4306	2	0	0	0.00	0.00	0.75	
4307	2	0	0	0.00	0.00	0.75	
4308	2	0	0	0.00	0.00	0.75	
4309	2	0	0	0.00	0.00	0.75	
4310	2	0	0	0.00	0.00	0.75	
4311	2	0	0	0.00	0.00	0.75	
4312	2	0	0	0.00	0.00	1.00	
4313	2	0	0	0.00	0.00	1.00	
4314	2	0	0	0.00	0.00	1.00	
4315	2	0	0	0.00	0.00	1.00	
4316	2	0	0	0.00	0.00	1.00	
4317	2	0	0	0.00	0.00	1.00	
4318	2	0	0	0.00	0.00	1.00	
4319	2	0	0	0.00	0.00	1.00	
4320	2	0	0	0.00	0.00	1.00	
4321	2	0	0	0.00	0.00	1.00	
4322	2	0	0	0.25	0.00	0.00	
4323	0	0	0	0.25	0.00	0.00	
4324	0	0	0	0.25	0.00	0.00	
4325	0	0	0	0.25	0.00	0.00	
4326	0	0	0	0.25	0.00	0.00	
4327	0	0	0	0.25	0.00	0.00	
4328	0	0	0	0.25	0.00	0.00	
4329	0	0	0	0.25	0.00	0.00	
4330	0	0	0	0.25	0.00	0.00	
4331	0	0	0	0.25	0.00	0.00	
4332	0	0	0	0.50	0.00	0.00	
4333	0	0	0	0.50	0.00	0.00	
4334	0	0	0	0.50	0.00	0.00	
4335	0	0	0	0.50	0.00	0.00	
4336	0	0	0	0.50	0.00	0.00	
4337	0	0	0	0.50	0.00	0.00	
4338	0	0	0	0.50	0.00	0.00	
4339	0	0	0	0.50	0.00	0.00	
4340	0	0	0	0.50	0.00	0.00	
4341	0	0	0	0.50	0.00	0.00	
4342	0	0	0	0.75	0.00	0.00	
4343	0	0	0	0.75	0.00	0.00	
4344	0	0	0	0.75	0.00	0.00	
4345	0	0	0	0.75	0.00	0.00	
4346	0	0	0	0.75	0.00	0.00	
4347	0	0	0	0.75	0.00	0.00	
4348	0	0	0	0.75	0.00	0.00	
4349	0	0	0	0.75	0.00	0.00	
4350	0	0	0	0.75	0.00	0.00	
4351	0	0	0	0.75	0.00	0.00	
4352	0	0	0	1.00	0.00	0.00	
4353	0	0	0	1.00	0.00	0.00	
4354	0	0	0	1.00	0.00	0.00	
4355	0	0	0	1.00	0.00	0.00	
4356	0	0	0	1.00	0.00	0.00	
4357	0	0	0	1.00	0.00	0.00	
4358	0	0	0	1.00	0.00	0.00	
4359	0	0	0	1.00	0.00	0.00	
4360	0	0	0	1.00	0.00	0.00	
4361	0	0	0	1.00	0.00	0.00	
4362	0	0	0	0.00	0.25	0.00	
4363	1	0	0	0.00	0.25	0.00	
4364	1	0	0	0.00	0.25	0.00	
4365	1	0	0	0.00	0.25	0.00	
4366	1	0	0	0.00	0.25	0.00	
4367	1	0	0	0.00	0.25	0.00	
4368	1	0	0	0.00	0.25	0.00	
4369	1	0	0	0.00	0.25	0.00	
4370	1	0	0	0.00	0.25	0.00	
4371	1	0	0	0.00	0.25	0.00	
4372	1	0	0	0.00	0.50	0.00	
4373	1	0	0	0.00	0.50	0.00	
4374	1	0	0	0.00	0.50	0.00	
4375	1	0	0	0.00	0.50	0.00	
4376	1	0	0	0.00	0.50	0.00	
4377	1	0	0	0.00	0.50	0.00	
4378	1	0	0	0.00	0.50	0.00	
4379	1	0	0	0.00	0.50	0.00	
4380	1	0	0	0.00	0.50	0.00	
4381	1	0	0	0.00	0.50	0.00	
4382	1	0	0	0.00	0.75	0.00	
4383	1	0	0	0.00	0.75	0.00	
4384	1	0	0	0.00	0.75	0.00	
4385	1	0	0	0.00	0.75	0.00	
4386	1	0	0	0.00	0.75	0.00	
4387	1	0	0	0.00	0.75	0.00	
4388	1	0	0	0.00	0.75	0.00	
4389	1	0	0	0.00	0.75	0.00	
4390	1	0	0	0.00	0.75	0.00	
4391	1	0	0	0.00	0.75	0.00	
4392	1	0	0	0.00	1.00	0.00	
4393	1	0	0	0.00	1.00	0.00	
4394	1	0	0	0.00	1.00	0.00	
4395	1	0	0	0.00	1.00	0.00	
4396	1	0	0	0.00	1.00	0.00	
4397	1	0	0	0.00	1.00	0.00	
4398	1	0	0	0.00	1.00	0.00	
4399	1	0	0	0.00	1.00	0.00	
4400	1	0	0	0.00	1.00	0.00	
4401	1	0	0	0.00	1.00	0.00	
4402	1	0	0	0.00	0.00	0.25	
4403	2	0	0	0.00	0.00	0.25	
4404	2	0	0	0.00	0.00	0.25	
4405	2	0	0	0.00	0.00	0.25	
4406	2	0	0	0.00	0.00	0.25	
4407	2	0	0	0.00	0.00	0.25	
4408	2	0	0	0.00	0.00	0.25	
4409	2	0	0	0.00	0.00	0.25	
4410	2	0	0	0.00	0.00	0.25	
4411	2	0	0	0.00	0.00	0.25	
4412	2	0	0	0.00	0.00	0.50	
4413	2	0	0	0.00	0.00	0.50	
4414	2	0	0	0.00	0.00	0.50	
4415	2	0	0	0.00	0.00	0.50	
4416	2	0	0	0.00	0.00	0.50	
4417	2	0	0	0.00	0.00	0.50	
4418	2	0	0	0.00	0.00	0.50	
4419	2	0	0	0.00	0.00	0.50	
4420	2	0	0	0.00	0.00	0.50	
4421	2	0	0	0.00	0.00	0.50	
4422	2	0	0	0.00	0.00	0.75	
4423	2	0	0	0.00	0.00	0.75	
4424	2	0	0	0.00	0.00	0.75	
4425	2	0	0	0.00	0.00	0.75	
4426	2	0	0	0.00	0.00	0.75	
4427	2	0	0	0.00	0.00	0.75	
4428	2	0	0	0.00	0.00	0.75	
4429	2	0	0	0.00	0.00	0.75	
4430	2	0	0	0.00	0.00	0.75	
4431	2	0	0	0.00	0.00	0.75	
4432	2	0	0	0.00	0.00	1.00	
4433	2	0	0	0.00	0.00	1.00	
4434	2	0	0	0.00	0.00	1.00	
4435	2	0	0	0.00	0.00	1.00	
4436	2	0	0	0.00	0.00	1.00	
4437	2	0	0	0.00	0.00	1.00	
4438	2	0	0	0.00	0.00	1.00	
4439	2	0	0	0.00	0.00	1.00	
4440	2	0	0	0.00	0.00	1.00	
4441	2	0	0	0.00	0.00	1.00	
4442	2	0	0	0.25	0.00	0.00	
4443	0	0	0	0.25	0.00	0.00	
4444	0	0	0	0.25	0.00	0.00	
4445	0	0	0	0.25	0.00	0.00	
4446	0	0	0	0.25	0.00	0.00	
4447	0	0	0	0.25	0.00	0.00	
4448	0	0	0	0.25	0.00	0.00	
4449	0	0	0	0.25	0.00	0.00	
4450	0	0	0	0.25	0.00	0.00	
4451	0	0	0	0.25	0.00	0.00	
4452	0	0	0	0.50	0.00	0.00	
4453	0	0	0	0.50	0.00	0.00	
4454	0	0	0	0.50	0.00	0.00	
4455	0	0	0	0.50	0.00	0.00	
4456	0	0	0	0.50	0.00	0.00	
4457	0	0	0	0.50	0.00	0.00	
4458	0	0	0	0.50	0.00	0.00	
4459	0	0	0	0.50	0.00	0.00	
4460	0	0	0	0.50	0.00	0.00	
4461	0	0	0	0.50	0.00	0.00	
4462	0	0	0	0.75	0.00	0.00	
4463	0	0	0	0.75	0.00	0.00	
4464	0	0	0	0.75	0.00	0.00	
4465	0	0	0	0.75	0.00	0.00	
4466	0	0	0	0.75	0.00	0.00	
4467	0	0	0	0.75	0.00	0.00	
4468	0	0	0	0.75	0.00	0.00	
4469	0	0	0	0.75	0.00	0.00	
4470	0	0	0	0.75	0.00	0.00	
4471	0	0	0	0.75	0.00	0.00	
4472	0	0	0	1.00	0.00	0.00	
4473	0	0	0	1.00	0.00	0.00	
4474	0	0	0	1.00	0.00	0.00	
4475	0	0	0	1.00	0.00	0.00	
4476	0	0	0	1.00	0.00	0.00	
4477	0	0	0	1.00	0.00	0.00	
4478	0	0	0	1.00	0.00	0.00	
4479	0	0	0	1.00	0.00	0.00	
4480	0	0	0	1.00	0.00	0.00	
4481	0	0	0	1.00	0.00	0.00	
4482	0	0	0	0.00	0.25	0.00	
4483	1	0	0	0.00	0.25	0.00	
4484	1	0	0	0.00	0.25	0.00	
4485	1	0	0	0.00	0.25	0.00	
4486	1	0	0	0.00	0.25	0.00	
4487	1	0	0	0.00	0.25	0.00	
4488	1	0	0	0.00	0.25	0.00	
